0.4478410 0.2791400 -0.6053500 ; 0.3123770 0.4445330 -0.6132320
0.4240190 0.2628680 -0.6285230 ; 0.4478410 0.2791400 -0.6053500
0.3123770 0.4445330 -0.6132320 ; 0.4240190 0.2628680 -0.6285230
0.2920280 0.4214290 -0.6353630 ; 0.4240190 0.2628680 -0.6285230
0.3123770 0.4445330 -0.6132320 ; 0.2920280 0.4214290 -0.6353630
0.4240190 0.2628680 -0.6285230 ; 0.5395550 0.0937550 -0.6199430
0.5395550 0.0937550 -0.6199430 ; 0.4478410 0.2791400 -0.6053500
0.5395550 0.0937550 -0.6199430 ; 0.5664320 0.1032920 -0.5967850
0.5395550 0.0937550 -0.6199430 ; 0.6121000 -0.0595330 -0.6101930
0.6121000 -0.0595330 -0.6101930 ; 0.5664320 0.1032920 -0.5967850
0.6121000 -0.0595330 -0.6101930 ; 0.6406120 -0.0566280 -0.5880620
0.6121000 -0.0595330 -0.6101930 ; 0.6536700 -0.1713780 -0.6054490
0.6536700 -0.1713780 -0.6054490 ; 0.6406120 -0.0566280 -0.5880620
0.6858670 -0.1731170 -0.5836070 ; 0.6406120 -0.0566280 -0.5880620
0.6536700 -0.1713780 -0.6054490 ; 0.6858670 -0.1731170 -0.5836070
0.0398130 0.3433030 -0.6320890 ; 0.0317260 0.3858690 -0.6099070
0.0264630 0.3856700 -0.6100580 ; 0.0398130 0.3433030 -0.6320890
0.0283840 0.3412750 -0.6320020 ; 0.0398130 0.3433030 -0.6320890
0.0264630 0.3856700 -0.6100580 ; 0.0283840 0.3412750 -0.6320020
0.0344770 0.4094400 -0.6080450 ; 0.0317260 0.3858690 -0.6099070
0.0507320 0.3873270 -0.6302520 ; 0.0344770 0.4094400 -0.6080450
0.0317260 0.3858690 -0.6099070 ; 0.0507320 0.3873270 -0.6302520
0.0398130 0.3433030 -0.6320890 ; 0.0507320 0.3873270 -0.6302520
0.0893300 0.6545390 -0.6222760 ; 0.0834820 0.6120210 -0.6421910
0.1377230 0.6170250 -0.6200480 ; 0.0893300 0.6545390 -0.6222760
0.0834820 0.6120210 -0.6421910 ; 0.1377230 0.6170250 -0.6200480
0.1255030 0.5802810 -0.6409680 ; 0.1377230 0.6170250 -0.6200480
0.0834820 0.6120210 -0.6421910 ; 0.1255030 0.5802810 -0.6409680
0.1697650 0.5431470 -0.6402880 ; 0.2920280 0.4214290 -0.6353630
0.3123770 0.4445330 -0.6132320 ; 0.1697650 0.5431470 -0.6402880
0.1869950 0.5718580 -0.6195070 ; 0.1697650 0.5431470 -0.6402880
0.0510430 0.5158750 -0.6338480 ; 0.0347890 0.5285700 -0.6150720
0.0344770 0.4094400 -0.6080450 ; 0.0510430 0.5158750 -0.6338480
0.0507320 0.3873270 -0.6302520 ; 0.0510430 0.5158750 -0.6338480
0.0369970 0.5796370 -0.6205670 ; 0.0347890 0.5285700 -0.6150720
0.0526140 0.5681920 -0.6397510 ; 0.0369970 0.5796370 -0.6205670
0.0347890 0.5285700 -0.6150720 ; 0.0526140 0.5681920 -0.6397510
0.0510430 0.5158750 -0.6338480 ; 0.0526140 0.5681920 -0.6397510
0.4796540 -0.5119210 -0.5719490 ; 0.5432610 -0.6105670 -0.5264120
0.5518530 -0.4773870 -0.5785870 ; 0.4796540 -0.5119210 -0.5719490
0.5432610 -0.6105670 -0.5264120 ; 0.5518530 -0.4773870 -0.5785870
0.6128040 -0.5653460 -0.5353130 ; 0.5518530 -0.4773870 -0.5785870
0.3173810 -0.5419560 -0.5634230 ; 0.3594810 -0.6501910 -0.5174640
0.4796540 -0.5119210 -0.5719490 ; 0.3173810 -0.5419560 -0.5634230
0.3594810 -0.6501910 -0.5174640 ; 0.4796540 -0.5119210 -0.5719490
0.1581120 -0.5556040 -0.5597490 ; 0.1788210 -0.6673320 -0.5132810
0.3173810 -0.5419560 -0.5634230 ; 0.1581120 -0.5556040 -0.5597490
0.1788210 -0.6673320 -0.5132810 ; 0.3173810 -0.5419560 -0.5634230
0.1788210 -0.6673320 -0.5132810 ; 0.3594810 -0.6501910 -0.5174640
0.1581120 -0.5556040 -0.5597490 ; -0.0000100 -0.5583890 -0.5588760
-0.0000100 -0.6705900 -0.5124840 ; 0.1581120 -0.5556040 -0.5597490
0.7129220 -0.2927260 -0.5764620 ; 0.6858670 -0.1731170 -0.5836070
0.6800990 -0.2874670 -0.5971470 ; 0.7129220 -0.2927260 -0.5764620
0.6858670 -0.1731170 -0.5836070 ; 0.6800990 -0.2874670 -0.5971470
0.6536700 -0.1713780 -0.6054490 ; 0.6800990 -0.2874670 -0.5971470
0.6785650 -0.5029650 -0.5478550 ; 0.7153770 -0.4300440 -0.5601930
0.6160190 -0.4379500 -0.5860630 ; 0.6785650 -0.5029650 -0.5478550
0.7153770 -0.4300440 -0.5601930 ; 0.6160190 -0.4379500 -0.5860630
0.6720650 -0.3913760 -0.5885790 ; 0.6160190 -0.4379500 -0.5860630
0.7153770 -0.4300440 -0.5601930 ; 0.6720650 -0.3913760 -0.5885790
0.0167790 0.3346080 -0.6317130 ; 0.0283840 0.3412750 -0.6320020
0.0158780 0.3831580 -0.6106400 ; 0.0167790 0.3346080 -0.6317130
0.0283840 0.3412750 -0.6320020 ; 0.0158780 0.3831580 -0.6106400
0.1350740 -0.4328140 -0.5810090 ; -0.0000100 -0.4346560 -0.5804300
-0.0000100 -0.5583890 -0.5588760 ; 0.1350740 -0.4328140 -0.5810090
0.1581120 -0.5556040 -0.5597490 ; 0.1350740 -0.4328140 -0.5810090
0.2717510 -0.4238740 -0.5832780 ; 0.1350740 -0.4328140 -0.5810090
0.1581120 -0.5556040 -0.5597490 ; 0.2717510 -0.4238740 -0.5832780
0.3173810 -0.5419560 -0.5634230 ; 0.2717510 -0.4238740 -0.5832780
0.4137000 -0.4046840 -0.5871630 ; 0.2717510 -0.4238740 -0.5832780
0.3173810 -0.5419560 -0.5634230 ; 0.4137000 -0.4046840 -0.5871630
0.4796540 -0.5119210 -0.5719490 ; 0.4137000 -0.4046840 -0.5871630
0.1725620 0.4051340 -0.6337500 ; 0.2920280 0.4214290 -0.6353630
0.1697650 0.5431470 -0.6402880 ; 0.1725620 0.4051340 -0.6337500
0.1119580 0.5282940 -0.6388660 ; 0.1725620 0.4051340 -0.6337500
0.1697650 0.5431470 -0.6402880 ; 0.1119580 0.5282940 -0.6388660
0.2783800 0.2628680 -0.6285230 ; 0.4240190 0.2628680 -0.6285230
0.2920280 0.4214290 -0.6353630 ; 0.2783800 0.2628680 -0.6285230
0.1725620 0.4051340 -0.6337500 ; 0.2783800 0.2628680 -0.6285230
0.0283840 0.3412750 -0.6320020 ; 0.0523730 0.2628680 -0.6285230
0.0523730 0.2628680 -0.6285230 ; 0.0398130 0.3433030 -0.6320890
0.0787690 0.2628680 -0.6285230 ; 0.0398130 0.3433030 -0.6320890
0.0523730 0.2628680 -0.6285230 ; 0.0787690 0.2628680 -0.6285230
0.0167790 0.3346080 -0.6317130 ; 0.0265050 0.2628680 -0.6285230
0.0265050 0.2628680 -0.6285230 ; 0.0283840 0.3412750 -0.6320020
0.0265050 0.2628680 -0.6285230 ; 0.0523730 0.2628680 -0.6285230
0.0167790 0.3346080 -0.6317130 ; -0.0000100 0.3341060 -0.6316920
-0.0000100 0.2628680 -0.6285230 ; 0.0167790 0.3346080 -0.6317130
-0.0000100 0.2628680 -0.6285230 ; 0.0265050 0.2628680 -0.6285230
0.1021470 -0.2471990 -0.6013760 ; 0.0716580 -0.0595330 -0.6101930
-0.0000100 -0.2479890 -0.6011130 ; 0.1021470 -0.2471990 -0.6013760
0.0716580 -0.0595330 -0.6101930 ; -0.0000100 -0.2479890 -0.6011130
0.0716580 -0.0595330 -0.6101930 ; -0.0000100 -0.0595330 -0.6101930
0.2064100 -0.2430920 -0.6023170 ; 0.1457210 -0.0595330 -0.6101930
0.1021470 -0.2471990 -0.6013760 ; 0.2064100 -0.2430920 -0.6023170
0.1457210 -0.0595330 -0.6101930 ; 0.1021470 -0.2471990 -0.6013760
0.1457210 -0.0595330 -0.6101930 ; 0.0716580 -0.0595330 -0.6101930
0.3178390 -0.2340640 -0.6037870 ; 0.2283680 -0.0595330 -0.6101930
0.2064100 -0.2430920 -0.6023170 ; 0.3178390 -0.2340640 -0.6037870
0.2283680 -0.0595330 -0.6101930 ; 0.2064100 -0.2430920 -0.6023170
0.2283680 -0.0595330 -0.6101930 ; 0.1457210 -0.0595330 -0.6101930
0.3369720 -0.0595330 -0.6101930 ; 0.4276730 -0.2142300 -0.6034030
0.4717120 -0.0595330 -0.6101930 ; 0.3369720 -0.0595330 -0.6101930
0.4276730 -0.2142300 -0.6034030 ; 0.4717120 -0.0595330 -0.6101930
0.5381430 -0.1932830 -0.6044010 ; 0.4717120 -0.0595330 -0.6101930
0.4276730 -0.2142300 -0.6034030 ; 0.5381430 -0.1932830 -0.6044010
0.0716580 -0.0595330 -0.6101930 ; 0.0497890 0.0937550 -0.6199430
0.0497890 0.0937550 -0.6199430 ; -0.0000100 -0.0595330 -0.6101930
0.0497890 0.0937550 -0.6199430 ; -0.0000100 0.0937550 -0.6199430
0.1457210 -0.0595330 -0.6101930 ; 0.1005140 0.0937550 -0.6199430
0.1005140 0.0937550 -0.6199430 ; 0.0716580 -0.0595330 -0.6101930
0.1005140 0.0937550 -0.6199430 ; 0.0497890 0.0937550 -0.6199430
0.2283680 -0.0595330 -0.6101930 ; 0.1559220 0.0937550 -0.6199430
0.1559220 0.0937550 -0.6199430 ; 0.1457210 -0.0595330 -0.6101930
0.1559220 0.0937550 -0.6199430 ; 0.1005140 0.0937550 -0.6199430
0.2477220 0.0937550 -0.6199430 ; 0.3369720 -0.0595330 -0.6101930
0.3907780 0.0937550 -0.6199430 ; 0.2477220 0.0937550 -0.6199430
0.3369720 -0.0595330 -0.6101930 ; 0.3907780 0.0937550 -0.6199430
0.4717120 -0.0595330 -0.6101930 ; 0.3907780 0.0937550 -0.6199430
0.0497890 0.0937550 -0.6199430 ; 0.0265050 0.2628680 -0.6285230
0.0265050 0.2628680 -0.6285230 ; -0.0000100 0.0937550 -0.6199430
0.1005140 0.0937550 -0.6199430 ; 0.0523730 0.2628680 -0.6285230
0.0523730 0.2628680 -0.6285230 ; 0.0497890 0.0937550 -0.6199430
0.1559220 0.0937550 -0.6199430 ; 0.0787690 0.2628680 -0.6285230
0.0787690 0.2628680 -0.6285230 ; 0.1005140 0.0937550 -0.6199430
0.1385230 0.2628680 -0.6285230 ; 0.2477220 0.0937550 -0.6199430
0.2783800 0.2628680 -0.6285230 ; 0.1385230 0.2628680 -0.6285230
0.2477220 0.0937550 -0.6199430 ; 0.2783800 0.2628680 -0.6285230
0.3907780 0.0937550 -0.6199430 ; 0.2783800 0.2628680 -0.6285230
0.5938840 -0.3306060 -0.5927540 ; 0.6160190 -0.4379500 -0.5860630
0.6720650 -0.3913760 -0.5885790 ; 0.5938840 -0.3306060 -0.5927540
0.6800990 -0.2874670 -0.5971470 ; 0.5938840 -0.3306060 -0.5927540
0.6720650 -0.3913760 -0.5885790 ; 0.6800990 -0.2874670 -0.5971470
0.0526140 0.5681920 -0.6397510 ; 0.0751960 0.6182180 -0.6426250
0.0531670 0.6074900 -0.6429210 ; 0.0526140 0.5681920 -0.6397510
0.0751960 0.6182180 -0.6426250 ; 0.0531670 0.6074900 -0.6429210
0.1269530 0.2628680 -0.6285230 ; 0.0507320 0.3873270 -0.6302520
0.0398130 0.3433030 -0.6320890 ; 0.1269530 0.2628680 -0.6285230
0.0787690 0.2628680 -0.6285230 ; 0.1269530 0.2628680 -0.6285230
0.2362800 0.0937550 -0.6199430 ; 0.1269530 0.2628680 -0.6285230
0.1559220 0.0937550 -0.6199430 ; 0.2362800 0.0937550 -0.6199430
0.1269530 0.2628680 -0.6285230 ; 0.1559220 0.0937550 -0.6199430
0.3256770 -0.0595330 -0.6101930 ; 0.2362800 0.0937550 -0.6199430
0.2283680 -0.0595330 -0.6101930 ; 0.3256770 -0.0595330 -0.6101930
0.2362800 0.0937550 -0.6199430 ; 0.2283680 -0.0595330 -0.6101930
0.4175410 -0.2161040 -0.6033750 ; 0.3256770 -0.0595330 -0.6101930
0.3178390 -0.2340640 -0.6037870 ; 0.4175410 -0.2161040 -0.6033750
0.3256770 -0.0595330 -0.6101930 ; 0.3178390 -0.2340640 -0.6037870
0.5029920 -0.3752920 -0.5883030 ; 0.4175410 -0.2161040 -0.6033750
0.4137000 -0.4046840 -0.5871630 ; 0.5029920 -0.3752920 -0.5883030
0.4175410 -0.2161040 -0.6033750 ; 0.4137000 -0.4046840 -0.5871630
0.3178390 -0.2340640 -0.6037870 ; 0.4137000 -0.4046840 -0.5871630
0.0239830 0.3284320 -0.0327700 ; -0.0000100 0.1560120 0.0165820
0.0383270 0.5765520 -0.1552060 ; 0.0385400 0.6267870 -0.1826660
0.0470150 0.6346790 -0.1613840 ; 0.0383270 0.5765520 -0.1552060
0.0741620 0.6739790 -0.1950630 ; 0.0710810 0.6216200 -0.1548160
0.0470150 0.6346790 -0.1613840 ; 0.0741620 0.6739790 -0.1950630
0.1597930 0.5429480 -0.1193510 ; 0.1306010 0.6016460 -0.1491580
0.1148860 0.5501560 -0.1163720 ; 0.1306010 0.6016460 -0.1491580
0.3165240 0.4737450 -0.1475900 ; 0.2744300 0.4476940 -0.1060470
0.1798210 0.5779000 -0.1447760 ; 0.3165240 0.4737450 -0.1475900
0.1961410 0.6092240 -0.1821480 ; 0.3165240 0.4737450 -0.1475900
0.5018550 0.0802520 -0.0465850 ; 0.5709030 0.1024690 -0.0981210
0.5709030 0.1024690 -0.0981210 ; 0.5902240 -0.0993980 -0.0369550
0.5709030 0.1024690 -0.0981210 ; 0.6560240 -0.0783190 -0.0939620
0.6507560 -0.2122130 -0.0363600 ; 0.5708300 -0.2314840 0.0107540
0.5708300 -0.2314840 0.0107540 ; 0.5902240 -0.0993980 -0.0369550
0.0810460 0.7441770 -0.3000790 ; 0.0763760 0.7132840 -0.2434300
0.0464720 0.7348130 -0.2491700 ; 0.0810460 0.7441770 -0.3000790
0.0464720 0.7348130 -0.2491700 ; 0.0481840 0.7695640 -0.3043720
0.0392680 0.7378820 -0.3036020 ; 0.0464720 0.7348130 -0.2491700
0.0392680 0.7378820 -0.3036020 ; 0.0481840 0.7695640 -0.3043720
0.0481840 0.7695640 -0.3043720 ; 0.0425120 0.7537680 -0.3623670
0.0392680 0.7378820 -0.3036020 ; 0.0425120 0.7537680 -0.3623670
0.0905450 0.7629370 -0.4251980 ; 0.0872930 0.7598820 -0.3622700
0.0514780 0.7879640 -0.3655280 ; 0.0905450 0.7629370 -0.4251980
0.6153420 0.1143470 -0.1672050 ; 0.5709030 0.1024690 -0.0981210
0.5709030 0.1024690 -0.0981210 ; 0.4865600 0.3120630 -0.1803010
0.4485810 0.2974620 -0.1167260 ; 0.4865600 0.3120630 -0.1803010
0.5709030 0.1024690 -0.0981210 ; 0.4485810 0.2974620 -0.1167260
0.4485810 0.2974620 -0.1167260 ; 0.3165240 0.4737450 -0.1475900
0.3165240 0.4737450 -0.1475900 ; 0.4865600 0.3120630 -0.1803010
0.3165240 0.4737450 -0.1475900 ; 0.3412650 0.4933080 -0.2040790
0.5031260 0.3241540 -0.3972520 ; 0.5093670 0.3249270 -0.3282070
0.3549590 0.5158690 -0.3408950 ; 0.5031260 0.3241540 -0.3972520
0.3549590 0.5158690 -0.3408950 ; 0.3500760 0.5158910 -0.4075010
0.5031260 0.3241540 -0.3972520 ; 0.6354550 0.1200110 -0.3916030
0.6354550 0.1200110 -0.3916030 ; 0.5093670 0.3249270 -0.3282070
0.6354550 0.1200110 -0.3916030 ; 0.6426590 0.1205800 -0.3217010
0.0196290 0.4430310 -0.2315780 ; 0.0292160 0.4429340 -0.2316220
0.0194980 0.4379420 -0.1598620 ; 0.0196290 0.4430310 -0.2315780
0.0292160 0.4429340 -0.2316220 ; 0.0194980 0.4379420 -0.1598620
0.0292160 0.4429340 -0.2316220 ; 0.0281760 0.4378720 -0.1599300
-0.0000100 0.4430310 -0.2315780 ; 0.0196290 0.4430310 -0.2315780
0.0196290 0.4430310 -0.2315780 ; -0.0000100 0.4379420 -0.1598580
0.0196210 0.4464800 -0.3071380 ; 0.0196290 0.4430310 -0.2315780
-0.0000100 0.4430310 -0.2315780 ; 0.0196210 0.4464800 -0.3071380
0.0313040 0.4464250 -0.3071560 ; 0.0196290 0.4430310 -0.2315780
0.0313040 0.4464250 -0.3071560 ; 0.0292160 0.4429340 -0.2316220
0.7520190 -0.2041140 -0.1709190 ; 0.7139330 -0.2052500 -0.0969830
0.7139330 -0.2052500 -0.0969830 ; 0.6982080 -0.0686530 -0.1666600
0.6560240 -0.0783190 -0.0939620 ; 0.6982080 -0.0686530 -0.1666600
0.6560240 -0.0783190 -0.0939620 ; 0.6153420 0.1143470 -0.1672050
0.7160750 -0.0651400 -0.3913680 ; 0.7238180 -0.0658620 -0.3225780
0.6426590 0.1205800 -0.3217010 ; 0.7160750 -0.0651400 -0.3913680
0.6354550 0.1200110 -0.3916030 ; 0.7160750 -0.0651400 -0.3913680
0.7659180 -0.2017750 -0.3929690 ; 0.7238180 -0.0658620 -0.3225780
0.7659180 -0.2017750 -0.3929690 ; 0.7739970 -0.2047710 -0.3257070
0.0327940 0.4502730 -0.1707340 ; 0.0366640 0.4464560 -0.1099290
0.0366640 0.4464560 -0.1099290 ; 0.0315310 0.4376410 -0.1600730
0.0292160 0.4429340 -0.2316220 ; 0.0326430 0.4426260 -0.2317070
0.0326430 0.4426260 -0.2317070 ; 0.0281760 0.4378720 -0.1599300
0.0292160 0.4429340 -0.2316220 ; 0.0352200 0.4462590 -0.3072000
0.0367020 0.4468580 -0.3786370 ; 0.0377700 0.4638300 -0.3139090
0.0397770 0.4653240 -0.3841010 ; 0.0377700 0.4638300 -0.3139090
0.0367020 0.4468580 -0.3786370 ; 0.0397770 0.4653240 -0.3841010
0.1961410 0.6092240 -0.1821480 ; 0.2054270 0.6322840 -0.2307460
0.3412650 0.4933080 -0.2040790 ; 0.1961410 0.6092240 -0.1821480
0.1394990 0.6426190 -0.1878230 ; 0.1444600 0.6729310 -0.2364470
0.2054270 0.6322840 -0.2307460 ; 0.1394990 0.6426190 -0.1878230
0.1487620 0.6978980 -0.2946540 ; 0.1517950 0.7109550 -0.3581210
0.2102120 0.6625260 -0.3544730 ; 0.1487620 0.6978980 -0.2946540
0.2102120 0.6625260 -0.3544730 ; 0.3500760 0.5158910 -0.4075010
0.2073460 0.6636880 -0.4181420 ; 0.3500760 0.5158910 -0.4075010
0.0349700 0.5880240 -0.2075690 ; 0.0383270 0.5765520 -0.1552060
0.0383270 0.5765520 -0.1552060 ; 0.0327940 0.4502730 -0.1707340
0.0397770 0.4653240 -0.3841010 ; 0.0394970 0.6102670 -0.3368470
0.0414300 0.6124500 -0.4028330 ; 0.0394970 0.6102670 -0.3368470
0.0397770 0.4653240 -0.3841010 ; 0.0414300 0.6124500 -0.4028330
0.5524600 -0.6919110 -0.1075760 ; 0.5791690 -0.7126200 -0.1859230
0.3821790 -0.7606730 -0.1881550 ; 0.5524600 -0.6919110 -0.1075760
0.3661360 -0.7400840 -0.1095520 ; 0.5524600 -0.6919110 -0.1075760
0.3821790 -0.7606730 -0.1881550 ; 0.3661360 -0.7400840 -0.1095520
0.6558570 -0.6301180 -0.1083020 ; 0.6788700 -0.6544770 -0.1852250
0.5791690 -0.7126200 -0.1859230 ; 0.6558570 -0.6301180 -0.1083020
0.6878100 -0.6653070 -0.2596760 ; 0.6855860 -0.6615800 -0.3306560
0.5960730 -0.7117770 -0.3299930 ; 0.6878100 -0.6653070 -0.2596760
0.3897060 -0.7415770 -0.3846220 ; 0.3925000 -0.7571590 -0.3295220
0.3925000 -0.7571590 -0.3295220 ; 0.5915430 -0.6975700 -0.3871060
0.7584990 -0.5881550 -0.2609130 ; 0.7474230 -0.5801100 -0.1877570
0.7474230 -0.5801100 -0.1877570 ; 0.7961580 -0.4961270 -0.2608090
0.7834650 -0.4918580 -0.1883640 ; 0.7961580 -0.4961270 -0.2608090
0.7847850 -0.3443140 -0.1787290 ; 0.7834650 -0.4918580 -0.1883640
0.7605120 -0.4810320 -0.1180760 ; 0.7847850 -0.3443140 -0.1787290
0.7539230 -0.3367400 -0.1054940 ; 0.7847850 -0.3443140 -0.1787290
0.7605120 -0.4810320 -0.1180760 ; 0.7539230 -0.3367400 -0.1054940
0.7938750 -0.3429020 -0.3947990 ; 0.8018820 -0.3481980 -0.3298400
0.7739970 -0.2047710 -0.3257070 ; 0.7938750 -0.3429020 -0.3947990
0.7659180 -0.2017750 -0.3929690 ; 0.7938750 -0.3429020 -0.3947990
0.7491910 -0.5753210 -0.3926850 ; 0.7576800 -0.5849950 -0.3325370
0.7966320 -0.4931830 -0.3333270 ; 0.7491910 -0.5753210 -0.3926850
0.7966320 -0.4931830 -0.3333270 ; 0.7889400 -0.4853440 -0.3952350
0.3165240 0.4737450 -0.1475900 ; 0.3882720 0.2747800 -0.0703750
0.4485810 0.2974620 -0.1167260 ; 0.3882720 0.2747800 -0.0703750
0.4485810 0.2974620 -0.1167260 ; 0.5018550 0.0802520 -0.0465850
0.1707780 -0.7141440 -0.0405830 ; 0.3099190 -0.6258060 0.0231530
0.1707780 -0.7141440 -0.0405830 ; -0.0000100 -0.7648180 -0.1141340
0.1823810 -0.7609280 -0.1123800 ; -0.0000100 -0.7648180 -0.1141340
0.5655490 -0.5274130 0.0116670 ; 0.6164600 -0.5870280 -0.0422160
0.5108870 -0.6483390 -0.0385100 ; 0.5655490 -0.5274130 0.0116670
0.5108870 -0.6483390 -0.0385100 ; 0.3661360 -0.7400840 -0.1095520
0.6996680 -0.3282490 -0.0434370 ; 0.6507560 -0.2122130 -0.0363600
0.7139330 -0.2052500 -0.0969830 ; 0.6996680 -0.3282490 -0.0434370
0.7539230 -0.3367400 -0.1054940 ; 0.6996680 -0.3282490 -0.0434370
0.7139330 -0.2052500 -0.0969830 ; 0.7539230 -0.3367400 -0.1054940
0.7243630 -0.5618240 -0.1146490 ; 0.6871850 -0.5284630 -0.0538210
0.6871850 -0.5284630 -0.0538210 ; 0.7605120 -0.4810320 -0.1180760
0.7237500 -0.4588320 -0.0607090 ; 0.7605120 -0.4810320 -0.1180760
0.0443080 0.7569580 -0.4240290 ; 0.0451650 0.7445270 -0.4840890
0.0532240 0.7789760 -0.4876320 ; 0.0443080 0.7569580 -0.4240290
0.0385200 0.7196990 -0.5402420 ; 0.0345600 0.6874960 -0.5916140
0.0446960 0.7195600 -0.5953610 ; 0.0385200 0.7196990 -0.5402420
0.0497620 0.6797590 -0.6273180 ; 0.0847310 0.6943380 -0.5923800
0.0808270 0.6604680 -0.6230580 ; 0.0847310 0.6943380 -0.5923800
0.0492410 0.7549910 -0.5450410 ; 0.0889640 0.7500540 -0.4851890
0.0880270 0.7269150 -0.5417570 ; 0.0889640 0.7500540 -0.4851890
0.3405820 0.5059000 -0.4701410 ; 0.4778260 0.3097830 -0.5181060
0.3123770 0.4445330 -0.6132320 ; 0.4637130 0.2982670 -0.5694370
0.5867730 0.1135470 -0.5613620 ; 0.4778260 0.3097830 -0.5181060
0.5867730 0.1135470 -0.5613620 ; 0.6044430 0.1164570 -0.5113660
0.6196370 0.1177680 -0.4559790 ; 0.6354550 0.1200110 -0.3916030
0.5031260 0.3241540 -0.3972520 ; 0.6196370 0.1177680 -0.4559790
0.6989720 -0.0628390 -0.4540800 ; 0.6354550 0.1200110 -0.3916030
0.6634250 -0.0547100 -0.5542600 ; 0.6044430 0.1164570 -0.5113660
0.6858670 -0.1731170 -0.5836070 ; 0.7123640 -0.1791490 -0.5493430
0.6634250 -0.0547100 -0.5542600 ; 0.6858670 -0.1731170 -0.5836070
0.7313380 -0.1871980 -0.5043810 ; 0.7482500 -0.1954210 -0.4537480
0.6989720 -0.0628390 -0.4540800 ; 0.7313380 -0.1871980 -0.5043810
0.0367840 0.4392640 -0.4470090 ; 0.0367020 0.4468580 -0.3786370
0.0324860 0.4469220 -0.3786170 ; 0.0367840 0.4392640 -0.4470090
0.0312070 0.4314990 -0.5111570 ; 0.0315570 0.4174530 -0.5705650
0.0312070 0.4314990 -0.5111570 ; 0.0268190 0.4177860 -0.5708180
0.0315570 0.4174530 -0.5705650 ; 0.0344770 0.4094400 -0.6080450
0.0409860 0.4582910 -0.4518210 ; 0.0397770 0.4653240 -0.3841010
0.0397770 0.4653240 -0.3841010 ; 0.0367840 0.4392640 -0.4470090
0.0965640 0.7438030 -0.4847140 ; 0.0959070 0.7208540 -0.5411760
0.1482980 0.7004990 -0.4817520 ; 0.0965640 0.7438030 -0.4847140
0.0959070 0.7208540 -0.5411760 ; 0.1482980 0.7004990 -0.4817520
0.1462060 0.6797980 -0.5380000 ; 0.1482980 0.7004990 -0.4817520
0.0959070 0.7208540 -0.5411760 ; 0.1462060 0.6797980 -0.5380000
0.0930190 0.6885420 -0.5918030 ; 0.0893300 0.6545390 -0.6222760
0.1426930 0.6501790 -0.5885950 ; 0.0930190 0.6885420 -0.5918030
0.0893300 0.6545390 -0.6222760 ; 0.1426930 0.6501790 -0.5885950
0.1377230 0.6170250 -0.6200480 ; 0.1426930 0.6501790 -0.5885950
0.3323620 0.4916250 -0.5268460 ; 0.1929260 0.6043450 -0.5856510
0.3405820 0.5059000 -0.4701410 ; 0.2073460 0.6636880 -0.4181420
0.0424760 0.6028600 -0.4668350 ; 0.0397770 0.4653240 -0.3841010
0.0292440 0.5550190 -0.5790820 ; 0.0347570 0.4442880 -0.5131840
0.6765310 -0.6501650 -0.3891920 ; 0.6636200 -0.6303070 -0.4386380
0.5810710 -0.6763300 -0.4348090 ; 0.6765310 -0.6501650 -0.3891920
0.6478520 -0.6108470 -0.4779140 ; 0.6316840 -0.5892830 -0.5104410
0.5570600 -0.6324770 -0.5029880 ; 0.6478520 -0.6108470 -0.4779140
0.5570600 -0.6324770 -0.5029880 ; 0.5696880 -0.6549150 -0.4723330
0.3757730 -0.6965730 -0.4658940 ; 0.5696880 -0.6549150 -0.4723330
0.5570600 -0.6324770 -0.5029880 ; 0.3757730 -0.6965730 -0.4658940
0.3831760 -0.7190230 -0.4303060 ; 0.5696880 -0.6549150 -0.4723330
0.1902670 -0.7370880 -0.4286950 ; 0.1934040 -0.7601300 -0.3842280
0.1934040 -0.7601300 -0.3842280 ; 0.3831760 -0.7190230 -0.4303060
0.1934040 -0.7601300 -0.3842280 ; 0.3897060 -0.7415770 -0.3846220
0.3594810 -0.6501910 -0.5174640 ; 0.1825320 -0.6905690 -0.4911120
-0.0000100 -0.7174850 -0.4628270 ; 0.1825320 -0.6905690 -0.4911120
-0.0000100 -0.7634260 -0.3846790 ; 0.1934040 -0.7601300 -0.3842280
0.1902670 -0.7370880 -0.4286950 ; -0.0000100 -0.7634260 -0.3846790
0.7938750 -0.3429020 -0.3947990 ; 0.7764560 -0.3325070 -0.4528810
0.7725510 -0.4718650 -0.4499250 ; 0.7938750 -0.3429020 -0.3947990
0.7889400 -0.4853440 -0.3952350 ; 0.7938750 -0.3429020 -0.3947990
0.7597190 -0.3202060 -0.5007430 ; 0.7411520 -0.3075580 -0.5426760
0.7383070 -0.4399290 -0.5329080 ; 0.7597190 -0.3202060 -0.5007430
0.6785650 -0.5029650 -0.5478550 ; 0.7003780 -0.5212510 -0.5220820
0.7383070 -0.4399290 -0.5329080 ; 0.6785650 -0.5029650 -0.5478550
0.7180040 -0.5407490 -0.4867150 ; 0.7341230 -0.5583430 -0.4447000
0.7725510 -0.4718650 -0.4499250 ; 0.7180040 -0.5407490 -0.4867150
0.1823810 -0.7609280 -0.1123800 ; 0.1898650 -0.7811260 -0.1909490
-0.0000100 -0.7848130 -0.1926160 ; 0.1823810 -0.7609280 -0.1123800
